insight_type,target_key,run_id,insight_date_time
performance,CL-76563,RUN-2025W26-003,2025-06-23 06:19:00
performance,CL-76563,RUN-2025W26-001,2025-06-23 06:15:00
performance,CL-76563,RUN-2025W26-001,2025-06-23 06:28:00
performance,CL-76563,RUN-2025W27-001,2025-06-30 06:25:00
performance,CL-76563,RUN-2025W27-001,2025-06-30 06:44:00
performance,CL-76563,RUN-2025W28-003,2025-07-07 06:15:00
performance,CL-76563,RUN-2025W28-002,2025-07-07 06:42:00
performance,CL-76563,RUN-2025W29-003,2025-07-14 06:04:00
performance,CL-76563,RUN-2025W30-002,2025-07-21 06:42:00
performance,CL-76563,RUN-2025W31-002,2025-07-28 06:34:00
performance,CL-76563,RUN-2025W31-001,2025-07-28 06:10:00
performance,CL-76563,RUN-2025W31-003,2025-07-28 06:26:00
performance,CL-76563,RUN-2025W31-001,2025-07-28 06:04:00
performance,CL-76563,RUN-2025W32-001,2025-08-04 06:08:00
performance,CL-76563,RUN-2025W33-002,2025-08-11 06:36:00
performance,CL-76563,RUN-2025W33-001,2025-08-11 06:18:00
performance,CL-76563,RUN-2025W33-001,2025-08-11 06:19:00
performance,CL-76563,RUN-2025W33-001,2025-08-11 06:11:00
performance,CL-76563,RUN-2025W34-003,2025-08-18 06:28:00
performance,CL-76563,RUN-2025W34-002,2025-08-18 06:09:00
performance,CL-76563,RUN-2025W34-001,2025-08-18 06:37:00
performance,CL-76563,RUN-2025W35-001,2025-08-25 06:19:00
performance,CL-76563,RUN-2025W36-002,2025-09-01 06:20:00
performance,CL-76563,RUN-2025W36-001,2025-09-01 06:31:00
performance,CL-86989,RUN-2024W38-001,2024-09-16 06:30:00
performance,CL-86989,RUN-2024W38-003,2024-09-16 06:18:00
performance,CL-86989,RUN-2024W38-002,2024-09-16 06:12:00
performance,CL-86989,RUN-2024W39-002,2024-09-23 06:22:00
performance,CL-86989,RUN-2024W39-003,2024-09-23 06:11:00
performance,CL-86989,RUN-2024W40-001,2024-09-30 06:35:00
performance,CL-86989,RUN-2024W40-001,2024-09-30 06:40:00
performance,CL-86989,RUN-2024W42-003,2024-10-14 06:03:00
performance,CL-86989,RUN-2024W42-003,2024-10-14 06:19:00
performance,CL-86989,RUN-2024W43-002,2024-10-21 06:20:00
performance,CL-86989,RUN-2024W43-003,2024-10-21 06:26:00
performance,CL-86989,RUN-2024W43-003,2024-10-21 06:21:00
performance,CL-86989,RUN-2024W44-002,2024-10-28 06:28:00
performance,CL-86989,RUN-2024W45-001,2024-11-04 06:10:00
performance,CL-86989,RUN-2024W45-001,2024-11-04 06:19:00
performance,CL-86989,RUN-2024W45-001,2024-11-04 06:44:00
performance,CL-86989,RUN-2024W47-003,2024-11-18 06:11:00
performance,CL-86989,RUN-2024W47-003,2024-11-18 06:32:00
performance,CL-86989,RUN-2024W48-002,2024-11-25 06:17:00
performance,CL-86989,RUN-2024W48-003,2024-11-25 06:42:00
performance,CL-86989,RUN-2024W48-003,2024-11-25 06:37:00
performance,CL-86989,RUN-2024W49-001,2024-12-02 06:19:00
performance,CL-86989,RUN-2024W49-002,2024-12-02 06:14:00
performance,CL-86989,RUN-2024W49-003,2024-12-02 06:40:00
performance,CL-86989,RUN-2024W50-001,2024-12-09 06:29:00
performance,CL-86989,RUN-2024W50-001,2024-12-09 06:33:00
performance,CL-86989,RUN-2024W50-001,2024-12-09 06:02:00
performance,CL-86989,RUN-2024W51-002,2024-12-16 06:37:00
performance,CL-86989,RUN-2024W51-002,2024-12-16 06:16:00
performance,CL-86989,RUN-2024W51-001,2024-12-16 06:36:00
performance,CL-86989,RUN-2024W52-001,2024-12-23 06:18:00
performance,CL-86989,RUN-2024W52-002,2024-12-23 06:11:00
performance,CL-86989,RUN-2025W01-001,2024-12-30 06:35:00
performance,CL-86989,RUN-2025W03-001,2025-01-13 06:09:00
performance,CL-86989,RUN-2025W03-003,2025-01-13 06:29:00
performance,CL-86989,RUN-2025W04-002,2025-01-20 06:00:00
performance,CL-86989,RUN-2025W05-001,2025-01-27 06:11:00
performance,CL-86989,RUN-2025W05-002,2025-01-27 06:41:00
performance,CL-86989,RUN-2025W05-002,2025-01-27 06:42:00
performance,CL-86989,RUN-2025W05-003,2025-01-27 06:02:00
performance,CL-86989,RUN-2025W05-003,2025-01-27 06:32:00
performance,CL-86989,RUN-2025W07-003,2025-02-10 06:33:00
performance,CL-86989,RUN-2025W07-003,2025-02-10 06:11:00
performance,CL-86989,RUN-2025W07-001,2025-02-10 06:10:00
performance,CL-86989,RUN-2025W08-001,2025-02-17 06:27:00
performance,CL-86989,RUN-2025W09-003,2025-02-24 06:28:00
performance,CL-86989,RUN-2025W09-003,2025-02-24 06:16:00
performance,CL-86989,RUN-2025W09-002,2025-02-24 06:15:00
performance,CL-86989,RUN-2025W10-001,2025-03-03 06:34:00
performance,CL-86989,RUN-2025W10-003,2025-03-03 06:37:00
performance,CL-86989,RUN-2025W10-001,2025-03-03 06:16:00
performance,CL-86989,RUN-2025W10-003,2025-03-03 06:38:00
performance,CL-86989,RUN-2025W11-002,2025-03-10 06:36:00
performance,CL-86989,RUN-2025W11-002,2025-03-10 06:11:00
performance,CL-86989,RUN-2025W12-001,2025-03-17 06:38:00
performance,CL-86989,RUN-2025W12-002,2025-03-17 06:31:00
performance,CL-86989,RUN-2025W12-003,2025-03-17 06:28:00
performance,CL-86989,RUN-2025W12-001,2025-03-17 06:01:00
performance,CL-86989,RUN-2025W12-003,2025-03-17 06:11:00
performance,CL-86989,RUN-2025W13-003,2025-03-24 06:34:00
performance,CL-86989,RUN-2025W14-003,2025-03-31 06:15:00
performance,CL-86989,RUN-2025W14-002,2025-03-31 06:03:00
performance,CL-86989,RUN-2025W14-003,2025-03-31 06:02:00
performance,CL-86989,RUN-2025W15-003,2025-04-07 06:39:00
performance,CL-86989,RUN-2025W15-003,2025-04-07 06:16:00
performance,CL-86989,RUN-2025W16-003,2025-04-14 06:05:00
performance,CL-86989,RUN-2025W17-001,2025-04-21 06:32:00
performance,CL-86989,RUN-2025W17-001,2025-04-21 06:16:00
performance,CL-86989,RUN-2025W19-003,2025-05-05 06:31:00
performance,CL-86989,RUN-2025W19-002,2025-05-05 06:38:00
performance,CL-86989,RUN-2025W19-002,2025-05-05 06:20:00
performance,CL-86989,RUN-2025W20-003,2025-05-12 06:23:00
performance,CL-86989,RUN-2025W20-001,2025-05-12 06:45:00
performance,CL-86989,RUN-2025W20-003,2025-05-12 06:31:00
performance,CL-86989,RUN-2025W24-003,2025-06-09 06:09:00
performance,CL-86989,RUN-2025W24-003,2025-06-09 06:33:00
performance,CL-86989,RUN-2025W25-001,2025-06-16 06:00:00
performance,CL-86989,RUN-2025W25-001,2025-06-16 06:33:00
performance,CL-86989,RUN-2025W25-003,2025-06-16 06:25:00
performance,CL-86989,RUN-2025W26-002,2025-06-23 06:30:00
performance,CL-86989,RUN-2025W26-003,2025-06-23 06:02:00
performance,CL-86989,RUN-2025W26-001,2025-06-23 06:39:00
performance,CL-86989,RUN-2025W27-001,2025-06-30 06:16:00
performance,CL-86989,RUN-2025W28-002,2025-07-07 06:15:00
performance,CL-86989,RUN-2025W29-001,2025-07-14 06:05:00
performance,CL-86989,RUN-2025W29-002,2025-07-14 06:19:00
performance,CL-86989,RUN-2025W29-001,2025-07-14 06:13:00
performance,CL-86989,RUN-2025W29-003,2025-07-14 06:25:00
performance,CL-86989,RUN-2025W30-003,2025-07-21 06:03:00
performance,CL-86989,RUN-2025W31-003,2025-07-28 06:36:00
performance,CL-86989,RUN-2025W32-001,2025-08-04 06:37:00
performance,CL-86989,RUN-2025W32-001,2025-08-04 06:25:00
performance,CL-86989,RUN-2025W36-001,2025-09-01 06:24:00
risk,CL-34890,RUN-2024W37-002,2024-09-09 06:26:00
risk,CL-34890,RUN-2024W39-003,2024-09-23 06:11:00
risk,CL-34890,RUN-2024W39-002,2024-09-23 06:10:00
risk,CL-34890,RUN-2024W46-001,2024-11-11 06:25:00
risk,CL-34890,RUN-2024W49-002,2024-12-02 06:29:00
risk,CL-34890,RUN-2024W52-002,2024-12-23 06:28:00
risk,CL-34890,RUN-2025W01-001,2024-12-30 06:43:00
risk,CL-34890,RUN-2025W03-001,2025-01-13 06:31:00
risk,CL-34890,RUN-2025W04-002,2025-01-20 06:24:00
risk,CL-34890,RUN-2025W04-003,2025-01-20 06:03:00
risk,CL-34890,RUN-2025W05-002,2025-01-27 06:23:00
risk,CL-34890,RUN-2025W10-003,2025-03-03 06:01:00
risk,CL-34890,RUN-2025W11-003,2025-03-10 06:16:00
risk,CL-34890,RUN-2025W11-003,2025-03-10 06:36:00
risk,CL-34890,RUN-2025W14-002,2025-03-31 06:13:00
risk,CL-34890,RUN-2025W19-001,2025-05-05 06:23:00
risk,CL-34890,RUN-2025W20-001,2025-05-12 06:23:00
risk,CL-34890,RUN-2025W22-003,2025-05-26 06:15:00
risk,CL-34890,RUN-2025W29-001,2025-07-14 06:07:00
risk,CL-34890,RUN-2025W30-002,2025-07-21 06:24:00
risk,CL-34890,RUN-2025W31-002,2025-07-28 06:24:00
risk,CL-34890,RUN-2025W31-003,2025-07-28 06:33:00
risk,CL-34890,RUN-2025W35-002,2025-08-25 06:19:00
risk,CL-34890,RUN-2025W35-002,2025-08-25 06:15:00
risk,CL-34890,RUN-2025W36-001,2025-09-01 06:12:00
risk,CL-34203,RUN-2024W37-001,2024-09-09 06:38:00
risk,CL-34203,RUN-2024W38-002,2024-09-16 06:13:00
risk,CL-34203,RUN-2024W38-002,2024-09-16 06:27:00
risk,CL-34203,RUN-2024W39-001,2024-09-23 06:44:00
risk,CL-34203,RUN-2024W40-003,2024-09-30 06:45:00
risk,CL-34203,RUN-2024W40-003,2024-09-30 06:20:00
risk,CL-34203,RUN-2024W41-002,2024-10-07 06:42:00
risk,CL-34203,RUN-2024W43-002,2024-10-21 06:13:00
risk,CL-34203,RUN-2024W43-002,2024-10-21 06:45:00
risk,CL-34203,RUN-2024W44-002,2024-10-28 06:08:00
risk,CL-34203,RUN-2024W44-001,2024-10-28 06:22:00
risk,CL-34203,RUN-2024W44-002,2024-10-28 06:18:00
risk,CL-34203,RUN-2024W44-001,2024-10-28 06:39:00
risk,CL-34203,RUN-2024W45-001,2024-11-04 06:02:00
risk,CL-34203,RUN-2024W46-002,2024-11-11 06:40:00
risk,CL-34203,RUN-2024W46-003,2024-11-11 06:00:00
risk,CL-34203,RUN-2024W47-003,2024-11-18 06:42:00
risk,CL-34203,RUN-2024W47-003,2024-11-18 06:13:00
risk,CL-34203,RUN-2024W48-003,2024-11-25 06:22:00
risk,CL-34203,RUN-2024W49-001,2024-12-02 06:23:00
risk,CL-34203,RUN-2024W49-002,2024-12-02 06:40:00
risk,CL-34203,RUN-2024W49-001,2024-12-02 06:27:00
risk,CL-34203,RUN-2024W50-001,2024-12-09 06:31:00
risk,CL-34203,RUN-2024W50-002,2024-12-09 06:24:00
risk,CL-34203,RUN-2024W50-003,2024-12-09 06:31:00
risk,CL-34203,RUN-2024W50-001,2024-12-09 06:14:00
risk,CL-34203,RUN-2024W51-002,2024-12-16 06:12:00
risk,CL-34203,RUN-2024W51-002,2024-12-16 06:10:00
risk,CL-34203,RUN-2024W51-001,2024-12-16 06:45:00
risk,CL-34203,RUN-2024W52-003,2024-12-23 06:05:00
risk,CL-34203,RUN-2024W52-001,2024-12-23 06:27:00
risk,CL-34203,RUN-2024W52-002,2024-12-23 06:37:00
risk,CL-34203,RUN-2024W52-002,2024-12-23 06:35:00
risk,CL-34203,RUN-2025W02-002,2025-01-06 06:01:00
risk,CL-34203,RUN-2025W03-001,2025-01-13 06:23:00
risk,CL-34203,RUN-2025W03-001,2025-01-13 06:17:00
risk,CL-34203,RUN-2025W03-003,2025-01-13 06:31:00
risk,CL-34203,RUN-2025W04-003,2025-01-20 06:30:00
risk,CL-34203,RUN-2025W05-001,2025-01-27 06:16:00
risk,CL-34203,RUN-2025W05-002,2025-01-27 06:02:00
risk,CL-34203,RUN-2025W06-003,2025-02-03 06:23:00
risk,CL-34203,RUN-2025W06-003,2025-02-03 06:16:00
risk,CL-34203,RUN-2025W07-002,2025-02-10 06:41:00
risk,CL-34203,RUN-2025W07-002,2025-02-10 06:39:00
risk,CL-34203,RUN-2025W08-003,2025-02-17 06:01:00
risk,CL-34203,RUN-2025W09-001,2025-02-24 06:13:00
risk,CL-34203,RUN-2025W09-003,2025-02-24 06:03:00
risk,CL-34203,RUN-2025W09-003,2025-02-24 06:26:00
risk,CL-34203,RUN-2025W09-002,2025-02-24 06:04:00
risk,CL-34203,RUN-2025W10-002,2025-03-03 06:29:00
risk,CL-34203,RUN-2025W10-001,2025-03-03 06:24:00
risk,CL-34203,RUN-2025W10-003,2025-03-03 06:08:00
risk,CL-34203,RUN-2025W10-002,2025-03-03 06:17:00
risk,CL-34203,RUN-2025W12-002,2025-03-17 06:23:00
risk,CL-34203,RUN-2025W12-003,2025-03-17 06:09:00
risk,CL-34203,RUN-2025W14-001,2025-03-31 06:17:00
risk,CL-34203,RUN-2025W14-001,2025-03-31 06:43:00
risk,CL-34203,RUN-2025W14-001,2025-03-31 06:33:00
risk,CL-34203,RUN-2025W14-001,2025-03-31 06:25:00
risk,CL-34203,RUN-2025W15-002,2025-04-07 06:35:00
risk,CL-34203,RUN-2025W15-003,2025-04-07 06:41:00
risk,CL-34203,RUN-2025W15-003,2025-04-07 06:39:00
risk,CL-34203,RUN-2025W15-002,2025-04-07 06:44:00
risk,CL-34203,RUN-2025W15-001,2025-04-07 06:22:00
risk,CL-34203,RUN-2025W15-003,2025-04-07 06:20:00
risk,CL-34203,RUN-2025W16-002,2025-04-14 06:44:00
risk,CL-34203,RUN-2025W17-001,2025-04-21 06:10:00
risk,CL-34203,RUN-2025W17-001,2025-04-21 06:10:00
risk,CL-34203,RUN-2025W18-003,2025-04-28 06:39:00
risk,CL-34203,RUN-2025W18-002,2025-04-28 06:36:00
risk,CL-34203,RUN-2025W19-002,2025-05-05 06:26:00
risk,CL-34203,RUN-2025W19-003,2025-05-05 06:42:00
risk,CL-34203,RUN-2025W19-003,2025-05-05 06:15:00
risk,CL-34203,RUN-2025W19-002,2025-05-05 06:23:00
risk,CL-34203,RUN-2025W20-003,2025-05-12 06:11:00
risk,CL-34203,RUN-2025W20-001,2025-05-12 06:08:00
risk,CL-34203,RUN-2025W21-003,2025-05-19 06:06:00
risk,CL-34203,RUN-2025W21-002,2025-05-19 06:07:00
risk,CL-34203,RUN-2025W22-002,2025-05-26 06:43:00
risk,CL-34203,RUN-2025W22-003,2025-05-26 06:10:00
risk,CL-34203,RUN-2025W23-002,2025-06-02 06:26:00
risk,CL-34203,RUN-2025W23-002,2025-06-02 06:22:00
risk,CL-34203,RUN-2025W23-003,2025-06-02 06:32:00
risk,CL-34203,RUN-2025W24-002,2025-06-09 06:44:00
risk,CL-34203,RUN-2025W24-003,2025-06-09 06:45:00
risk,CL-34203,RUN-2025W25-003,2025-06-16 06:23:00
risk,CL-34203,RUN-2025W25-001,2025-06-16 06:20:00
risk,CL-34203,RUN-2025W26-003,2025-06-23 06:13:00
risk,CL-34203,RUN-2025W26-003,2025-06-23 06:08:00
risk,CL-34203,RUN-2025W26-003,2025-06-23 06:41:00
risk,CL-34203,RUN-2025W27-003,2025-06-30 06:39:00
risk,CL-34203,RUN-2025W27-001,2025-06-30 06:17:00
risk,CL-34203,RUN-2025W27-002,2025-06-30 06:12:00
risk,CL-34203,RUN-2025W28-002,2025-07-07 06:42:00
risk,CL-34203,RUN-2025W29-001,2025-07-14 06:41:00
risk,CL-34203,RUN-2025W30-003,2025-07-21 06:30:00
risk,CL-34203,RUN-2025W30-002,2025-07-21 06:08:00
risk,CL-34203,RUN-2025W30-002,2025-07-21 06:17:00
risk,CL-34203,RUN-2025W31-003,2025-07-28 06:40:00
risk,CL-34203,RUN-2025W31-003,2025-07-28 06:24:00
risk,CL-34203,RUN-2025W32-001,2025-08-04 06:03:00
risk,CL-34203,RUN-2025W32-001,2025-08-04 06:07:00
risk,CL-34203,RUN-2025W32-002,2025-08-04 06:18:00
risk,CL-34203,RUN-2025W33-001,2025-08-11 06:34:00
risk,CL-34203,RUN-2025W34-001,2025-08-18 06:21:00
risk,CL-34203,RUN-2025W34-002,2025-08-18 06:34:00
risk,CL-34203,RUN-2025W35-001,2025-08-25 06:23:00
risk,CL-34203,RUN-2025W35-003,2025-08-25 06:28:00
risk,CL-34203,RUN-2025W35-002,2025-08-25 06:14:00
risk,CL-34203,RUN-2025W36-002,2025-09-01 06:39:00
risk,CL-34203,RUN-2025W36-003,2025-09-01 06:09:00
risk,CL-34203,RUN-2025W36-003,2025-09-01 06:43:00
risk,CL-77096,RUN-2024W37-002,2024-09-09 06:34:00
risk,CL-77096,RUN-2024W37-002,2024-09-09 06:09:00
risk,CL-77096,RUN-2024W37-003,2024-09-09 06:06:00
risk,CL-77096,RUN-2024W37-002,2024-09-09 06:31:00
risk,CL-77096,RUN-2024W37-002,2024-09-09 06:09:00
risk,CL-77096,RUN-2024W37-003,2024-09-09 06:17:00
risk,CL-77096,RUN-2024W38-002,2024-09-16 06:09:00
risk,CL-77096,RUN-2024W38-002,2024-09-16 06:25:00
risk,CL-77096,RUN-2024W38-001,2024-09-16 06:14:00
risk,CL-77096,RUN-2024W38-002,2024-09-16 06:12:00
risk,CL-77096,RUN-2024W39-003,2024-09-23 06:16:00
risk,CL-77096,RUN-2024W39-001,2024-09-23 06:09:00
risk,CL-77096,RUN-2024W39-003,2024-09-23 06:19:00
risk,CL-77096,RUN-2024W39-001,2024-09-23 06:00:00
risk,CL-77096,RUN-2024W39-001,2024-09-23 06:30:00
risk,CL-77096,RUN-2024W40-002,2024-09-30 06:12:00
risk,CL-77096,RUN-2024W40-002,2024-09-30 06:02:00
risk,CL-77096,RUN-2024W41-002,2024-10-07 06:35:00
risk,CL-77096,RUN-2024W41-001,2024-10-07 06:03:00
risk,CL-77096,RUN-2024W41-003,2024-10-07 06:39:00
risk,CL-77096,RUN-2024W41-002,2024-10-07 06:39:00
risk,CL-77096,RUN-2024W41-002,2024-10-07 06:12:00
risk,CL-77096,RUN-2024W41-002,2024-10-07 06:15:00
risk,CL-77096,RUN-2024W42-001,2024-10-14 06:03:00
risk,CL-77096,RUN-2024W42-001,2024-10-14 06:01:00
risk,CL-77096,RUN-2024W42-003,2024-10-14 06:07:00
risk,CL-77096,RUN-2024W42-002,2024-10-14 06:17:00
risk,CL-77096,RUN-2024W43-002,2024-10-21 06:35:00
risk,CL-77096,RUN-2024W43-002,2024-10-21 06:32:00
risk,CL-77096,RUN-2024W43-001,2024-10-21 06:13:00
risk,CL-77096,RUN-2024W43-003,2024-10-21 06:00:00
risk,CL-77096,RUN-2024W43-003,2024-10-21 06:15:00
risk,CL-77096,RUN-2024W43-002,2024-10-21 06:25:00
risk,CL-77096,RUN-2024W44-003,2024-10-28 06:34:00
risk,CL-77096,RUN-2024W44-002,2024-10-28 06:06:00
risk,CL-77096,RUN-2024W44-002,2024-10-28 06:45:00
risk,CL-77096,RUN-2024W45-001,2024-11-04 06:39:00
risk,CL-77096,RUN-2024W46-001,2024-11-11 06:36:00
risk,CL-77096,RUN-2024W46-002,2024-11-11 06:20:00
risk,CL-77096,RUN-2024W46-003,2024-11-11 06:23:00
risk,CL-77096,RUN-2024W46-002,2024-11-11 06:17:00
risk,CL-77096,RUN-2024W47-002,2024-11-18 06:40:00
risk,CL-77096,RUN-2024W47-002,2024-11-18 06:19:00
risk,CL-77096,RUN-2024W47-002,2024-11-18 06:41:00
risk,CL-77096,RUN-2024W47-002,2024-11-18 06:06:00
risk,CL-77096,RUN-2024W47-003,2024-11-18 06:13:00
risk,CL-77096,RUN-2024W47-001,2024-11-18 06:13:00
risk,CL-77096,RUN-2024W47-003,2024-11-18 06:08:00
risk,CL-77096,RUN-2024W47-001,2024-11-18 06:43:00
risk,CL-77096,RUN-2024W47-001,2024-11-18 06:22:00
risk,CL-77096,RUN-2024W48-002,2024-11-25 06:09:00
risk,CL-77096,RUN-2024W48-002,2024-11-25 06:11:00
risk,CL-77096,RUN-2024W48-002,2024-11-25 06:00:00
risk,CL-77096,RUN-2024W48-002,2024-11-25 06:03:00
risk,CL-77096,RUN-2024W48-003,2024-11-25 06:20:00
risk,CL-77096,RUN-2024W49-001,2024-12-02 06:13:00
risk,CL-77096,RUN-2024W49-001,2024-12-02 06:20:00
risk,CL-77096,RUN-2024W49-001,2024-12-02 06:37:00
risk,CL-77096,RUN-2024W49-002,2024-12-02 06:20:00
risk,CL-77096,RUN-2024W50-002,2024-12-09 06:14:00
risk,CL-77096,RUN-2024W50-001,2024-12-09 06:45:00
risk,CL-77096,RUN-2024W50-001,2024-12-09 06:17:00
risk,CL-77096,RUN-2024W50-002,2024-12-09 06:24:00
risk,CL-77096,RUN-2024W51-003,2024-12-16 06:22:00
risk,CL-77096,RUN-2024W51-003,2024-12-16 06:09:00
risk,CL-77096,RUN-2024W51-002,2024-12-16 06:42:00
risk,CL-77096,RUN-2024W51-001,2024-12-16 06:03:00
risk,CL-77096,RUN-2024W51-002,2024-12-16 06:39:00
risk,CL-77096,RUN-2024W52-003,2024-12-23 06:45:00
risk,CL-77096,RUN-2024W52-003,2024-12-23 06:32:00
risk,CL-77096,RUN-2024W52-003,2024-12-23 06:07:00
risk,CL-77096,RUN-2024W52-002,2024-12-23 06:29:00
risk,CL-77096,RUN-2024W52-002,2024-12-23 06:29:00
risk,CL-77096,RUN-2024W52-003,2024-12-23 06:24:00
risk,CL-77096,RUN-2024W52-003,2024-12-23 06:24:00
risk,CL-77096,RUN-2024W52-001,2024-12-23 06:36:00
risk,CL-77096,RUN-2025W01-003,2024-12-30 06:02:00
risk,CL-77096,RUN-2025W01-002,2024-12-30 06:28:00
risk,CL-77096,RUN-2025W01-001,2024-12-30 06:37:00
risk,CL-77096,RUN-2025W01-002,2024-12-30 06:03:00
risk,CL-77096,RUN-2025W01-002,2024-12-30 06:34:00
risk,CL-77096,RUN-2025W01-003,2024-12-30 06:16:00
risk,CL-77096,RUN-2025W01-001,2024-12-30 06:20:00
risk,CL-77096,RUN-2025W01-003,2024-12-30 06:30:00
risk,CL-77096,RUN-2025W02-001,2025-01-06 06:03:00
risk,CL-77096,RUN-2025W02-001,2025-01-06 06:31:00
risk,CL-77096,RUN-2025W03-003,2025-01-13 06:11:00
risk,CL-77096,RUN-2025W03-001,2025-01-13 06:09:00
risk,CL-77096,RUN-2025W03-003,2025-01-13 06:06:00
risk,CL-77096,RUN-2025W03-001,2025-01-13 06:16:00
risk,CL-77096,RUN-2025W03-003,2025-01-13 06:02:00
risk,CL-77096,RUN-2025W04-003,2025-01-20 06:16:00
risk,CL-77096,RUN-2025W04-002,2025-01-20 06:22:00
risk,CL-77096,RUN-2025W04-001,2025-01-20 06:34:00
risk,CL-77096,RUN-2025W04-001,2025-01-20 06:27:00
risk,CL-77096,RUN-2025W04-003,2025-01-20 06:17:00
risk,CL-77096,RUN-2025W04-001,2025-01-20 06:04:00
risk,CL-77096,RUN-2025W04-002,2025-01-20 06:28:00
risk,CL-77096,RUN-2025W04-002,2025-01-20 06:04:00
risk,CL-77096,RUN-2025W05-003,2025-01-27 06:03:00
risk,CL-77096,RUN-2025W05-002,2025-01-27 06:09:00
risk,CL-77096,RUN-2025W05-002,2025-01-27 06:06:00
risk,CL-77096,RUN-2025W06-001,2025-02-03 06:22:00
risk,CL-77096,RUN-2025W06-001,2025-02-03 06:18:00
risk,CL-77096,RUN-2025W06-003,2025-02-03 06:11:00
risk,CL-77096,RUN-2025W07-003,2025-02-10 06:01:00
risk,CL-77096,RUN-2025W07-002,2025-02-10 06:29:00
risk,CL-77096,RUN-2025W07-003,2025-02-10 06:05:00
risk,CL-77096,RUN-2025W07-003,2025-02-10 06:34:00
risk,CL-77096,RUN-2025W07-003,2025-02-10 06:12:00
risk,CL-77096,RUN-2025W07-002,2025-02-10 06:27:00
risk,CL-77096,RUN-2025W07-003,2025-02-10 06:21:00
risk,CL-77096,RUN-2025W08-002,2025-02-17 06:40:00
risk,CL-77096,RUN-2025W08-001,2025-02-17 06:38:00
risk,CL-77096,RUN-2025W08-001,2025-02-17 06:13:00
risk,CL-77096,RUN-2025W09-001,2025-02-24 06:08:00
risk,CL-77096,RUN-2025W10-002,2025-03-03 06:37:00
risk,CL-77096,RUN-2025W10-002,2025-03-03 06:08:00
risk,CL-77096,RUN-2025W10-002,2025-03-03 06:16:00
risk,CL-77096,RUN-2025W10-002,2025-03-03 06:39:00
risk,CL-77096,RUN-2025W10-001,2025-03-03 06:12:00
risk,CL-77096,RUN-2025W10-001,2025-03-03 06:44:00
risk,CL-77096,RUN-2025W11-002,2025-03-10 06:45:00
risk,CL-77096,RUN-2025W11-002,2025-03-10 06:19:00
risk,CL-77096,RUN-2025W11-001,2025-03-10 06:09:00
risk,CL-77096,RUN-2025W11-002,2025-03-10 06:17:00
risk,CL-77096,RUN-2025W11-002,2025-03-10 06:39:00
risk,CL-77096,RUN-2025W11-001,2025-03-10 06:29:00
risk,CL-77096,RUN-2025W11-001,2025-03-10 06:07:00
risk,CL-77096,RUN-2025W12-003,2025-03-17 06:32:00
risk,CL-77096,RUN-2025W12-002,2025-03-17 06:15:00
risk,CL-77096,RUN-2025W12-002,2025-03-17 06:07:00
risk,CL-77096,RUN-2025W12-001,2025-03-17 06:18:00
risk,CL-77096,RUN-2025W12-002,2025-03-17 06:41:00
risk,CL-77096,RUN-2025W13-002,2025-03-24 06:30:00
risk,CL-77096,RUN-2025W13-003,2025-03-24 06:26:00
risk,CL-77096,RUN-2025W13-003,2025-03-24 06:28:00
risk,CL-77096,RUN-2025W13-002,2025-03-24 06:23:00
risk,CL-77096,RUN-2025W13-003,2025-03-24 06:18:00
risk,CL-77096,RUN-2025W14-002,2025-03-31 06:42:00
risk,CL-77096,RUN-2025W14-003,2025-03-31 06:42:00
risk,CL-77096,RUN-2025W15-003,2025-04-07 06:43:00
risk,CL-77096,RUN-2025W16-002,2025-04-14 06:00:00
risk,CL-77096,RUN-2025W16-003,2025-04-14 06:08:00
risk,CL-77096,RUN-2025W16-002,2025-04-14 06:16:00
risk,CL-77096,RUN-2025W16-002,2025-04-14 06:17:00
risk,CL-77096,RUN-2025W16-001,2025-04-14 06:37:00
